12031,0
6002,0
17735,0
19050,0
2722,1
22368,0
17474,0
9765,0
11576,1
11989,0
1553,0
7767,0
18387,0
9763,0
18886,0
9437,1
13170,0
3867,0
22369,0
15396,0
7324,0
1304,0
2803,0
21415,0
10269,0
21712,0
3564,0
16622,0
8486,0
23546,1
5761,1
21231,0
736,1
4205,0
15615,0
8754,0
18068,0
13681,1
12735,0
3812,0
3631,0
13167,1
6344,0
21288,1
3796,0
10738,1
8691,1
21098,1
8838,1
1597,0
3179,0
9629,0
15780,1
600,0
11423,0
17811,1
1640,1
624,0
443,0
8574,1
15050,0
18741,1
4140,0
15942,0
9006,0
22491,0
4078,1
11770,0
14309,1
23516,0
2596,0
23037,0
8676,0
8066,0
18581,0
18154,0
15445,0
18374,0
12506,0
10420,1
14808,0
17837,0
9711,0
11328,0
13465,0
768,1
9605,1
10903,0
23421,0
6059,0
16772,0
18059,0
19065,0
16179,1
18428,1
19206,1
14505,0
23785,1
12597,0
17178,1
20708,0
23182,0
17885,0
23477,1
2615,0
14475,1
6697,0
2627,1
19542,0
17796,1
1647,0
16374,1
4122,0
12639,1
23332,1
13418,1
12474,1
13707,0
1788,0
23212,0
9658,1
5966,0
19962,0
20792,0
20371,0
915,0
13483,0
17409,1
22186,0
6921,0
23068,0
9374,0
3717,1
2373,1
6295,0
12651,0
14515,0
9420,0
14091,1
110,1
10761,0
11445,0
23314,0
9914,0
5584,1
19315,1
22030,1
9491,1
10354,1
11958,0
10179,0
3506,0
8653,0
14058,1
9207,0
23824,0
9555,0
6856,0
4615,0
10665,0
10428,1
8647,0
23329,1
11828,0
16630,0
9607,0
20405,0
21183,0
17667,1
18237,0
21253,0
19632,0
16967,0
23630,0
22777,0
5433,0
10574,0
18533,0
23754,0
23596,0
7508,1
17833,0
8144,0
8487,0
19432,0
7631,0
3861,0
23415,0
13642,0
17820,1
17058,0
19362,0
18984,0
10436,0
17428,1
5651,0
22846,1
15626,0
21530,0
3058,1
7262,0
2680,1
18747,0
16491,0
15941,0
11215,0
11678,0
7628,0
4808,0
17800,0
7138,1
7186,0
8215,0
9029,0
9069,0
19159,0
4522,0
17157,0
5971,0
21566,0
19576,0
12740,0
23450,0
19566,0
10384,0
23506,0
11074,0
16441,0
15787,0
3608,1
13538,0
13357,1
14616,1
1557,1
2454,0
14077,0
23448,0
3616,0
8094,0
1489,1
19831,0
5353,0
22830,0
3356,1
3412,0
13079,1
4730,0
4203,0
15491,0
22129,0
8041,0
18614,0
19812,0
5467,1
22834,0
8642,0
18001,0
22909,1
22554,0
12233,1
5565,0
18425,1
5977,0
5452,0
20615,1
8715,0
10573,0
20365,1
11275,1
11159,0
4243,0
18135,1
9505,0
8784,0
4562,0
11151,0
5036,0
7789,0
16312,0
14483,0
4123,0
18654,0
10689,0
18939,0
21412,1
19327,0
6777,0
20710,0
17945,0
9619,0
23207,0
20406,0
5261,1
3496,0
5030,0
10558,0
18589,0
14185,1
22180,0
14464,1
320,1
3497,1
22648,0
17859,0
15540,0
7236,0
20859,0
22778,0
9967,0
19934,0
16,1
12082,0
17326,0
21606,1
22751,0
6909,0
13376,0
7689,0
8437,0
8416,0
10942,1
2069,0
9857,0
4791,0
18097,0
4184,1
8674,0
8774,0
18796,0
337,0
22564,0
21044,0
1695,0
18292,0
12029,0
16501,1
10762,1
12550,0
14419,0
8186,0
12877,0
6275,1
17856,0
13342,0
1988,0
15965,1
5270,0
16826,0
6850,0
11470,1
9233,0
8901,0
13697,1
6489,0
11959,1
13645,0
447,0
1196,0
2183,0
8142,1
21414,0
13491,0
22016,0
7973,0
17185,0
20539,0
15208,0
11530,0
15880,0
13519,0
5582,0
11217,0
12455,0
12966,0
19947,0
14789,0
3044,0
697,0
9316,0
6936,0
48,1
7162,0
14996,0
13751,0
12445,1
18516,0
7167,0
13767,0
8591,0
6248,0
23894,0
1920,0
259,0
18765,0
13714,0
9025,0
10878,0
12982,1
19059,1
16854,1
12875,0
5782,0
5863,0
21774,0
2093,0
16194,1
9842,0
8542,0
9933,0
1463,0
9098,0
7332,1
20059,1
9571,1
16547,1
5994,0
2452,0
18606,0
5092,0
12945,1
7154,0
19139,0
4298,0
1452,0
2595,0
23244,0
21443,0
19175,0
17196,0
5756,1
22746,0
18221,0
3334,0
6463,0
22182,0
13072,0
997,0
9838,0
1211,0
5537,0
6171,0
6649,0
17104,0
22476,0
11682,0
5731,0
14598,0
16665,0
8446,0
11372,0
864,1
23794,0
5195,1
7300,0
17717,0
4602,0
6031,0
7954,1
17535,0
11469,0
9620,1
13753,0
21342,0
17817,1
5573,0
17097,0
14940,0
13485,0
15386,0
23196,1
7256,0
20262,0
14628,0
16503,0
12353,0
7088,1
21388,1
16221,0
5259,0
2234,0
20912,0
15935,0
16265,0
6007,0
14803,0
4984,0
14882,0
21150,0
7938,1
6086,0
21224,0
23714,1
2947,1
2514,0
8965,0
2545,0
6403,0
3682,0
20566,1
17063,0
2998,0
18414,0
355,0
7986,0
5345,0
14751,0
17879,0
11950,0
4941,1
7020,0
4694,0
17118,0
1836,1
18922,0
12772,0
22683,0
18601,0
1946,0
316,0
23858,1
16542,0
7866,0
8645,0
23524,0
893,0
20102,1
21353,1
22836,0
8926,0
113,1
4407,0
8767,0
12159,0
11243,1
15101,0
9538,0
15566,0
1108,1
23135,0
17106,0
14451,0
20337,0
1250,0
12512,0
4303,0
571,0
12810,1
906,0
8447,0
1766,0
13271,0
4812,0
18113,0
14802,0
20190,0
23598,0
2623,0
286,1
20936,0
9804,0
11472,0
11236,1
15105,0
22838,0
1499,0
15426,0
23873,0
11874,0
7987,0
7085,0
12634,0
368,0
1353,0
1976,0
19308,1
22371,0
15434,0
5657,0
11293,0
4526,0
15573,1
11096,0
10065,1
3386,0
18619,0
5528,0
16678,1
274,0
10745,0
18820,1
14468,0
21345,1
11097,0
21385,0
22666,0
14072,0
22556,1
7964,0
1555,0
5932,0
16150,1
9905,0
12746,0
22227,0
14355,0
14784,0
11142,1
23261,0
11003,1
4460,0
17576,0
23214,1
6081,0
14968,0
16756,1
20267,0
19973,0
15668,0
9542,0
314,0
20194,0
6162,1
10361,0
2019,1
22009,0
14479,0
11025,1
7222,0
11839,0
3267,0
7906,1
19407,1
14433,1
22992,1
22469,0
11118,0
8790,1
2762,1
5405,0
12110,0
18891,0
12462,0
1693,0
5675,1
9921,0
134,0
5854,1
10924,0
224,0
1680,0
2629,0
7178,1
21769,0
23188,0
16463,1
14051,0
22769,0
20304,0
3033,1
9911,0
12419,0
20199,0
8136,0
10802,1
6170,0
19160,1
16052,0
5413,0
5350,0
9042,1
2180,0
16859,1
6093,0
4224,0
10180,0
22851,1
20441,0
6653,0
15442,0
9193,1
12556,0
14327,0
3577,0
14896,0
10993,0
21549,0
16270,1
5530,0
3439,0
771,0
14008,1
5713,1
6515,0
3920,1
11400,0
10332,0
5446,0
8765,0
19194,0
18498,0
17848,0
13703,0
8744,0
17714,1
15388,0
20559,0
10589,0
19760,0
2585,0
21284,1
7517,0
16850,0
17006,0
23569,0
20624,0
10035,0
623,0
20026,0
14719,0
19933,0
4256,1
1314,0
12265,0
3747,0
6316,1
10853,0
4301,0
14098,0
7191,0
17301,0
5367,0
6808,1
16296,0
3421,0
9626,0
16549,0
14700,0
15571,0
16684,0
6124,0
5541,0
19494,0
4696,0
2705,0
12481,0
4512,0
18093,0
12693,0
21670,0
11784,0
16914,0
20972,0
10894,0
19106,0
12277,0
9846,1
11587,0
6202,0
22980,0
21348,0
14319,1
13316,0
21137,0
8059,0
8085,0
18451,1
18322,0
5774,0
1205,0
4253,0
16536,0
8532,0
3351,0
5049,1
20106,0
22301,0
4671,0
13257,0
17274,0
7010,0
16964,0
15770,0
5008,1
22283,0
4455,0
21122,0
6864,1
8338,0
11365,0
941,1
1831,0
848,0
23358,0
9881,0
9963,0
13846,0
1080,0
17510,1
19970,0
8195,0
22307,0
19687,0
12020,1
17588,0
1883,0
19000,0
15415,0
5522,1
944,0
3107,1
17267,0
6245,0
22460,0
2967,0
23017,0
8546,0
23147,1
21141,1
16944,0
19099,0
5976,0
14285,0
3590,0
8675,0
4491,0
9214,0
14366,0
18690,0
19245,0
7213,0
7658,0
6595,0
1567,0
18639,0
9077,0
20614,0
15948,0
1110,1
19701,0
21611,0
1922,1
22433,0
9943,0
14908,1
6828,0
5676,0
17114,0
9469,0
15111,1
21616,1
22634,0
3907,0
18081,1
14957,0
17880,0
16591,1
15923,1
1854,0
9582,0
13080,0
14490,1
19830,0
11274,0
6715,0
1954,1
15135,0
12586,0
1385,1
21916,0
21329,0
14186,1
20497,0
3467,1
6026,1
17540,0
21245,0
9787,0
13379,0
7427,0
22415,1
3995,0
22207,0
20148,0
10160,0
12726,0
13387,0
491,0
5146,0
19678,0
18840,0
7728,0
8641,0
17580,0
6633,0
14100,0
9280,0
8152,0
19994,0
17016,1
3949,0
8638,0
5986,0
7708,0
4466,0
3750,0
19280,0
4069,0
21266,1
16674,0
9378,0
730,1
14583,1
16791,1
10581,0
13685,0
9172,1
22230,0
16225,0
8649,1
23628,0
13195,1
10654,1
15194,1
14188,0
9952,0
2157,0
1224,0
21293,0
7887,0
18462,0
2035,0
1908,0
15694,0
19636,0
1131,1
10077,0
10390,0
15339,0
22809,0
19674,0
19265,0
13971,0
803,0
2742,0
14588,1
16894,0
10966,0
22231,0
12692,0
9470,1
22898,0
6402,0
1134,0
20100,0
19939,1
15946,0
9731,0
4652,0
10932,0
4617,1
20294,0
14690,0
329,0
8923,1
3845,1
22163,0
20829,0
7176,0
4586,0
8925,0
1212,1
12836,0
12317,1
2158,1
14753,0
11104,0
19635,0
7748,0
17921,1
1043,0
20056,0
4807,0
1168,0
4882,1
19676,0
11585,1
20272,0
3217,0
5168,0
2764,1
16244,0
10078,1
5510,0
2715,0
16645,0
20977,0
9393,1
1882,0
17422,0
9971,0
17464,0
19060,0
22871,0
21946,0
7582,0
9638,0
7409,1
23748,0
20910,0
14962,0
11456,0
9255,0
18046,0
9580,0
17758,0
20509,0
292,1
5702,0
11548,1
22475,0
6970,0
20533,0
11067,0
18870,0
17321,0
16375,1
18698,0
11921,1
21368,0
7304,1
2590,1
18175,0
23856,0
11147,0
8254,0
17236,0
18500,0
17393,0
8841,1
5952,0
12998,0
2578,1
1145,0
14397,1
9801,0
16544,1
242,0
835,0
16811,0
9083,0
13466,0
18883,0
18116,0
13130,0
20816,0
17264,1
4649,1
16929,1
15033,1
9573,0
23286,0
8039,1
4628,1
14592,0
19210,0
12865,0
13842,0
356,0
18810,0
20918,0
18025,0
15972,0
17419,0
954,0
19132,0
12392,0
15523,0
19015,0
4213,1
3101,0
2783,1
1708,0
15662,1
17237,0
13286,0
18973,1
20158,0
22083,0
7043,0
15515,1
10074,0
11084,0
20303,0
6334,0
952,1
5084,1
12850,0
13919,1
1262,0
16706,0
13373,0
710,0
4494,0
9317,0
10206,0
8556,0
18947,0
14448,0
13298,1
19073,0
18495,1
16177,0
11928,0
1458,0
7365,0
19587,0
6048,1
19100,0
9115,1
8390,0
12219,0
2955,0
23171,0
6291,0
11826,0
6534,0
13350,0
12923,0
17289,1
7111,0
23012,0
2150,1
6719,0
13399,0
3737,0
12002,0
7695,0
2674,1
20667,0
15381,0
15470,0
13626,0
10116,0
16852,0
8583,1
4909,0
21185,0
4145,0
11467,0
10270,0
11932,1
10998,0
3008,0
15097,0
7093,0
6659,0
12787,1
22951,0
6728,0
18537,0
12522,0
22623,0
7387,0
15796,0
6261,1
19811,0
22688,1
19692,1
3209,0
4263,0
19519,0
11045,0
7556,1
15010,0
9536,0
23656,0
1142,0
21021,0
18446,1
9661,0
15029,0
15285,1
8100,0
21404,0
19349,0
16845,1
23711,1
14411,1
22750,1
16988,0
16102,1
20729,0
11353,1
6485,0
4737,0
14437,1
17881,0
5514,0
14114,0
16564,0
10800,0
11988,0
17749,0
21131,0
3622,0
23545,0
2814,0
14986,0
4631,0
19131,0
4047,0
1322,1
14043,1
9388,1
12430,0
8208,0
19228,0
19651,0
8239,0
23064,0
16309,0
10425,0
2999,0
13694,0
2009,0
9887,1
7765,0
403,0
18197,1
22043,0
3154,0
10207,0
13638,0
19503,0
4454,0
10841,0
13245,0
1086,1
16828,0
19583,0
22867,0
22544,0
3313,1
7272,0
3546,0
7788,0
18950,0
283,0
8127,1
12368,1
20705,0
14480,0
17700,0
12270,0
8218,0
4581,0
12137,1
9779,0
12005,0
17565,0
23287,1
6594,0
9183,0
11599,0
12266,1
11334,1
18885,0
19088,0
7035,0
13663,0
11527,0
21408,0
21166,0
13311,1
15976,0
19601,0
8949,1
16131,0
13558,1
1119,0
6817,1
15307,0
10376,0
6821,0
15144,0
9978,0
15671,0
19490,0
21960,0
14213,0
7577,0
14522,0
14160,1
20787,0
18562,0
17961,0
23452,0
11943,0
17507,1
17560,0
14367,0
12175,0
14125,0
6424,0
15724,0
1129,0
9546,0
14854,0
7478,0
7988,0
14671,0
23293,0
19496,0
11625,0
15416,0
11579,0
4044,0
13634,1
2423,0
4680,0
19834,0
15223,0
14334,0
15945,0
23849,0
11069,0
713,1
7617,1
1985,0
16573,0
9758,0
15273,0
19440,0
22997,1
16325,0
2225,1
4357,0
13215,0
9777,0
15349,0
11320,0
21674,1
4561,0
6585,0
6219,0
18517,1
1389,1
17780,0
630,0
18410,0
9024,0
21813,0
1497,1
19092,0
23758,0
21944,0
23943,0
5332,0
10758,0
13448,0
16116,1
13415,1
7091,0
19278,0
16003,0
6682,0
18083,0
19134,0
3195,0
8735,0
4661,1
22472,0
2920,0
15152,0
4836,0
20951,0
8876,0
3480,0
4759,1
20370,0
13347,0
2723,0
2059,0
17722,0
13012,0
23786,0
10217,0
21144,0
13530,0
19796,0
3456,0
6937,0
21562,0
20398,0
21053,0
16860,0
5342,0
1623,0
19385,0
13144,1
16552,0
1400,0
11820,0
3953,0
14225,0
17320,0
4582,0
4338,0
6852,0
1092,0
3075,0
22636,0
9196,0
10790,0
5108,0
4789,0
4695,0
15567,0
18786,0
1475,0
1436,0
5751,1
23905,0
21496,1
20979,0
21524,1
1218,1
23782,0
13765,0
226,0
19067,0
21707,0
14815,0
23572,0
17454,1
7992,1
3729,0
1580,1
12548,1
9792,0
14950,0
8970,0
7836,0
17878,0
4510,0
9514,0
17836,0
16776,1
10499,0
21645,0
23248,1
9647,0
9892,0
1260,0
12041,1
11213,1
362,0
7953,0
6229,0
17987,0
12415,0
365,0
12284,0
23044,0
18315,0
2579,1
22579,0
1186,0
22853,0
11402,0
4370,1
5539,0
16786,0
21384,0
3095,0
20320,0
11782,0
22049,0
21860,0
16848,1
19006,1
11856,0
2601,0
6410,0
21079,0
1365,1
23224,1
5238,1
10793,0
16813,0
11605,0
12581,0
10884,1
10187,0
13809,0
5210,0
14903,0
5540,0
12642,1
4059,0
6151,0
15819,0
5512,0
10677,0
6450,0
19532,0
4239,0
5760,0
19914,0
18803,1
5860,0
1364,0
12500,0
21485,1
5910,0
8597,0
14935,0
15318,0
12283,0
16702,1
11641,1
13960,0
6971,0
14288,0
6109,0
11447,0
3712,0
13322,1
5046,0
10227,0
1060,0
15887,0
19672,0
18960,0
16133,0
10940,0
18846,0
18151,0
7507,0
20434,0
4674,1
13131,0
20083,0
23645,0
20814,0
2412,0
7930,0
22354,0
16220,1
13692,1
85,0
20218,1
15022,0
20060,0
17030,0
18301,1
1752,1
10752,0
19746,1
2309,0
5602,1
13360,1
6381,1
2473,0
6812,0
22335,0
18658,0
4361,1
650,0
4325,0
8266,0
21001,0
21506,0
10171,0
18071,0
1098,0
13313,0
22187,0
13224,0
17430,0
20833,0
8884,0
4221,0
5777,1
16500,0
6746,0
7288,0
14649,1
11143,0
15067,0
14412,0
3581,0
923,0
17775,0
12247,0
11537,1
19486,0
13884,0
16216,0
21213,1
6992,0
3002,0
10072,0
8471,0
7751,0
1412,0
17457,0
22873,0
7374,0
14197,1
15330,0
12858,0
11006,1
19880,0
17581,1
10538,0
7399,0
3892,1
21360,1
3061,0
8376,0
11267,1
3330,0
1731,0
15652,0
1784,1
11082,0
20633,1
7308,1
18539,0
21422,1
21894,0
22854,0
18752,0
1552,0
20224,0
21801,0
13673,0
21239,1
9011,0
11564,1
15518,0
14438,0
7777,0
22258,0
16346,0
14650,0
16585,0
13112,1
1087,0
6847,0
23770,0
979,0
9114,0
758,0
680,1
8008,0
21832,0
9423,0
1070,0
19306,0
13016,0
19781,0
16863,0
23928,0
4129,0
397,0
8852,0
16570,0
13575,1
6983,0
17802,1
11134,0
15100,0
1789,0
7792,0
7228,0
19021,0
6331,0
23653,1
15099,1
14572,0
1753,0
12412,0
5694,1
10585,0
20263,0
21895,0
7780,0
35,0
734,0
16519,0
5408,1
22342,0
7287,1
12030,0
15143,1
1275,0
9142,0
18963,0
1663,0
17425,1
18362,0
21121,0
19420,0
3398,1
5944,0
20482,1
3140,0
3708,1
21831,0
11894,0
8107,1
7657,0
19765,0
16596,0
21695,0
22057,1
9735,0
14549,0
7493,1
10976,0
49,0
4374,1
8417,0
21521,0
4463,1
7990,0
10834,1
23364,0
184,0
7731,0
1283,0
15865,1
4757,0
5653,0
19841,0
10815,0
8318,0
19378,1
23176,0
16193,0
16400,0
19714,0
23787,0
2632,1
4779,1
15206,1
20183,0
3842,0
18759,0
5264,0
23321,1
21283,0
15486,0
20588,0
8178,0
9256,1
16554,0
21557,0
16872,0
4943,0
8477,1
9624,1
9789,1
6922,1
6384,0
9230,0
7664,0
10439,0
19918,1
942,0
7080,1
14476,1
6420,1
12422,0
19301,0
3246,0
14843,0
6287,1
19038,1
8488,1
8761,0
23190,1
20506,0
23270,0
15836,1
3053,0
19058,0
16101,0
628,0
12729,0
11732,0
11604,1
1530,0
10939,0
17029,0
19475,0
13620,0
7244,1
22362,0
20289,1
18118,1
21405,0
15653,0
22385,0
9685,0
17377,0
5469,0
23491,0
18795,0
7545,1
5727,1
10448,0
777,0
10730,0
5908,0
10753,0
20849,0
15590,1
18877,0
14117,0
11648,0
17155,1
13514,1
20047,0
3859,1
5229,0
20028,0
4611,0
15073,0
3316,0
10718,0
20688,0
8892,0
21363,0
5931,0
4947,0
7850,0
12565,0
17242,0
15032,1
3809,0
4663,1
19377,0
18256,1
1870,1
4919,0
14454,0
104,1
12294,0
4508,0
9827,0
45,0
7570,0
19892,0
16326,0
8327,0
22658,1
22842,0
23761,0
2593,0
15260,0
4345,0
20546,0
13888,0
15028,0
1983,1
14807,0
23194,1
7585,0
8314,0
10401,0
13341,0
22451,0
10213,0
9504,0
22317,0
19764,0
12312,0
15875,0
20118,0
12626,0
12465,0
12382,0
477,1
1074,0
10324,0
23439,0
18767,1
20549,0
13207,1
2253,1
8535,1
873,0
7579,1
14255,0
5656,0
7313,1
23117,0
3086,0
4897,1
14217,0
13135,0
15052,1
20938,0
10810,0
19161,1
15619,1
23967,0
3155,0
13831,0
13657,0
4028,0
352,0
3876,1
22414,0
2130,0
8015,0
